event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_f483222c,HP_4e50e352,machine_warmup,planned,machine,startup,warmup,3,Generated production event
EV_ffe4a770,HP_4e50e352,small_product_output,process,upstream_process,throughput,process check,2,Generated production event
EV_2a6ad710,HP_2d474158,short_break,planned,human,break,break,10,Alternating daily break
EV_2e0f606c,HP_2d474158,cleaning,planned,line,cleaning,cleaning,6,Generated production event
EV_cb97ddd9,HP_2d474158,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,8,Generated production event
EV_6e22c09f,HP_cb5bc39c,short_break,planned,human,break,break,10,Alternating daily break
EV_dc6fec51,HP_cb5bc39c,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,14,Generated production event
EV_bfa58f95,HP_cb5bc39c,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,4,Generated production event
EV_a943e913,HP_cb5bc39c,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_b9cb5559,HP_35d003b8,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,5,Generated production event
EV_f8cb7c97,HP_35d003b8,door_safety_fault,electrical,safety_system,safety_door,reset safety,7,Generated production event
EV_7131c752,HP_35d003b8,product_length_out_of_range,quality,measurement_system,length_control,product rejection,6,Generated production event
EV_090f66d1,HP_a74d89d8,material_shortage,organization,supply_chain,raw_material,material supply,9,Generated production event
EV_ea78e9ad,HP_a74d89d8,stacker_jam,mechanical,stacker,tray_flow,tray clearance,5,Generated production event
EV_8c0d42d5,HP_a74d89d8,weigher_tank_change,changeover,weigher,tank,tank change,2,Generated production event
EV_017f2ee5,HP_ca16af48,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_c2adb2af,HP_ca16af48,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,6,Generated production event
EV_577c0c2f,HP_ca16af48,stacker_jam,mechanical,stacker,tray_flow,tray clearance,4,Generated production event
EV_1cb36eb0,HP_ca16af48,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,5,Generated production event
EV_af4e47c5,HP_68a4d77e,other,other,unknown,unknown,unknown,4,Generated production event
EV_c894eb2b,HP_68a4d77e,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,13,Generated production event
EV_f9adf1e3,HP_68a4d77e,film_retake,process,film_unit,film,film reposition,1,Generated production event
EV_4c66e50a,HP_b376efa1,planned_maintenance,maintenance,maintenance,planned,maintenance,3,Generated production event
EV_fb7103ac,HP_b376efa1,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,13,Generated production event
EV_7bc4534b,HP_59b45368,product_detachment_fault,mechanical,delta_robot,gripper,product pick,9,Generated production event
EV_175bc8a0,HP_59b45368,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,6,Generated production event
EV_b189bf60,HP_59b45368,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_d43dd516,HP_3e1f36c2,destacker_jam,mechanical,destacker,tray_flow,tray clearance,6,Generated production event
EV_e3756335,HP_3e1f36c2,unknown_event,other,unknown,unknown,unknown,3,Generated production event
EV_9b266e85,HP_3e1f36c2,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,6,Generated production event
EV_be4ed77b,HP_3e1f36c2,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_ac551d66,HP_41a3b871,planned_maintenance,maintenance,maintenance,planned,maintenance,7,Generated production event
EV_fbb66d26,HP_41a3b871,intermediate_changeover,changeover,line,format,changeover,4,Generated production event
EV_250541aa,HP_41a3b871,case_packer_format_change,changeover,case_packer,format,format change,7,Generated production event
EV_2820bcdc,HP_a25e3d85,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,18,Generated production event
EV_7e658c24,HP_a25e3d85,axis_collision,mechanical,robot_axis,axis,axis reset,3,Generated production event
EV_02d23eed,HP_7ce6a945,cleaning,planned,line,cleaning,cleaning,9,Generated production event
EV_dc0c1eea,HP_7ce6a945,poor_material_supply,organization,supply_chain,logistics,supply adjustment,8,Generated production event
EV_d190df49,HP_7ce6a945,intermediate_changeover,changeover,line,format,changeover,1,Generated production event
EV_4188f65c,HP_6e87b150,weigher_tank_change,changeover,weigher,tank,tank change,9,Generated production event
EV_98a86225,HP_6e87b150,date_marking_change,changeover,printing_unit,date_format,date setup,8,Generated production event
EV_5924e05f,HP_6e87b150,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,3,Generated production event
EV_e702fb46,HP_3a9d66ec,product_detachment_fault,mechanical,delta_robot,gripper,product pick,18,Generated production event
EV_209a2aa2,HP_3a9d66ec,destacker_jam,mechanical,destacker,tray_flow,tray clearance,3,Generated production event
EV_a3e1ebf9,HP_3a9d66ec,case_packer_format_change,changeover,case_packer,format,format change,1,Generated production event
EV_96cd7a40,HP_135f3b2f,film_retake,process,film_unit,film,film reposition,10,Generated production event
EV_cb5cf8f4,HP_135f3b2f,article_code_change,changeover,control_system,article_code,code update,7,Generated production event
EV_c7855b5a,HP_135f3b2f,film_retake,process,film_unit,film,film reposition,4,Generated production event
EV_32ce6806,HP_687beafe,door_safety_fault,electrical,safety_system,safety_door,reset safety,12,Generated production event
EV_8676d20a,HP_687beafe,small_product_output,process,upstream_process,throughput,process check,9,Generated production event
EV_1d545c91,HP_bad929a0,product_detachment_fault,mechanical,delta_robot,gripper,product pick,6,Generated production event
EV_d215ab13,HP_bad929a0,door_safety_fault,electrical,safety_system,safety_door,reset safety,3,Generated production event
EV_666e2407,HP_bad929a0,stacker_jam,mechanical,stacker,tray_flow,tray clearance,13,Generated production event
EV_15819884,HP_bad929a0,other,other,unknown,unknown,unknown,3,Generated production event
EV_4bcb58f8,HP_2bc459ec,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,11,Generated production event
EV_a80c3006,HP_2bc459ec,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,14,Generated production event
EV_2fac9dd2,HP_2bc459ec,material_shortage,organization,supply_chain,raw_material,material supply,3,Generated production event
EV_90913f61,HP_2bc459ec,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_6b5f3b46,HP_de151373,missing_film_imprint,quality,printing_unit,print_head,print check,15,Generated production event
EV_bf7b7cff,HP_de151373,date_marking_change,changeover,printing_unit,date_format,date setup,9,Generated production event
EV_a456b3c0,HP_de151373,other,other,unknown,unknown,unknown,3,Generated production event
EV_247784a1,HP_6bea40c8,stacker_jam,mechanical,stacker,tray_flow,tray clearance,4,Generated production event
EV_dee9d3d0,HP_6bea40c8,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,6,Generated production event
EV_74ba6e3b,HP_6bea40c8,intermediate_changeover,changeover,line,format,changeover,12,Generated production event
EV_c0ef5d6d,HP_6bea40c8,date_marking_change,changeover,printing_unit,date_format,date setup,2,Generated production event
EV_f4fb7573,HP_58294e50,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,15,Generated production event
EV_813bb3fa,HP_58294e50,poor_material_supply,organization,supply_chain,logistics,supply adjustment,3,Generated production event
EV_d7d36c15,HP_58294e50,stacker_jam,mechanical,stacker,tray_flow,tray clearance,6,Generated production event
EV_0f15632b,HP_58294e50,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_5e332746,HP_d0d92380,door_safety_fault,electrical,safety_system,safety_door,reset safety,5,Generated production event
EV_a0e97d0b,HP_d0d92380,film_retake,process,film_unit,film,film reposition,13,Generated production event
EV_b2684d63,HP_d0d92380,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,11,Generated production event
EV_6d70aaac,HP_e31dc92a,operator_break,planned,human,break,break,10,Generated production event
EV_7a0e1094,HP_e31dc92a,material_shortage,organization,supply_chain,raw_material,material supply,11,Generated production event
EV_e4b4b2ca,HP_e31dc92a,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_80dde46b,HP_e31dc92a,paper_roll_change,changeover,printing_unit,paper_roll,roll change,1,Generated production event
EV_9ce40218,HP_b9ca4ae5,short_break,planned,human,break,break,10,Alternating daily break
EV_30feb67c,HP_b9ca4ae5,poor_material_supply,organization,supply_chain,logistics,supply adjustment,13,Generated production event
EV_c5241b8b,HP_4bf91ce8,short_break,planned,human,break,break,10,Alternating daily break
EV_b6f0ec10,HP_4bf91ce8,shift_handover,planned,organization,handover,handover,12,Generated production event
EV_f85c5b02,HP_2f89fe4c,short_break,planned,human,break,break,10,Alternating daily break
EV_ad31849c,HP_2f89fe4c,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,11,Generated production event
EV_f588e7fd,HP_2f89fe4c,date_marking_change,changeover,printing_unit,date_format,date setup,4,Generated production event
EV_a01101d8,HP_2f89fe4c,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,1,Generated production event
EV_0d6b5ff6,HP_040bb140,short_break,planned,human,break,break,10,Alternating daily break
EV_d886b5e4,HP_040bb140,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,8,Generated production event
EV_e0b8f7b1,HP_040bb140,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_9abb55ee,HP_040bb140,case_packer_format_change,changeover,case_packer,format,format change,3,Generated production event
EV_29af5620,HP_040bb140,shift_handover,planned,organization,handover,handover,2,Generated production event
EV_048f4127,HP_a1f6f58b,short_break,planned,human,break,break,10,Alternating daily break
EV_8b3c858b,HP_a1f6f58b,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,4,Generated production event
EV_704d657c,HP_a1f6f58b,article_code_change,changeover,control_system,article_code,code update,6,Generated production event
EV_8429d148,HP_a1f6f58b,operator_break,planned,human,break,break,3,Generated production event
EV_667bfc26,HP_939329f4,short_break,planned,human,break,break,10,Alternating daily break
EV_f380f9a7,HP_939329f4,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,8,Generated production event
EV_c6fd07d7,HP_939329f4,product_detachment_fault,mechanical,delta_robot,gripper,product pick,6,Generated production event
EV_77af6b69,HP_9a8b4dbe,short_break,planned,human,break,break,10,Alternating daily break
EV_1582ae76,HP_9a8b4dbe,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,9,Generated production event
EV_b759131f,HP_9a8b4dbe,door_safety_fault,electrical,safety_system,safety_door,reset safety,3,Generated production event
EV_fb2726d9,HP_d9380669,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,12,Generated production event
EV_0e275ded,HP_d9380669,case_packer_format_change,changeover,case_packer,format,format change,7,Generated production event
EV_7b251b13,HP_d9380669,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,1,Generated production event
EV_3e188235,HP_e2c190ab,material_shortage,organization,supply_chain,raw_material,material supply,14,Generated production event
EV_af03925e,HP_e2c190ab,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_daad7060,HP_e2c190ab,article_code_change,changeover,control_system,article_code,code update,2,Generated production event
EV_b8e6493e,HP_0e16145b,planned_maintenance,maintenance,maintenance,planned,maintenance,18,Generated production event
EV_416e7abd,HP_0e16145b,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_a4754fec,HP_ecb3e368,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,3,Generated production event
EV_a3db3b2f,HP_ecb3e368,material_shortage,organization,supply_chain,raw_material,material supply,8,Generated production event
EV_efb9eea7,HP_ecb3e368,unknown_event,other,unknown,unknown,unknown,5,Generated production event
EV_c5f2ffaa,HP_ecb3e368,shift_handover,planned,organization,handover,handover,3,Generated production event
EV_238fc39b,HP_2b26ac12,door_safety_fault,electrical,safety_system,safety_door,reset safety,8,Generated production event
EV_ea210ce1,HP_2b26ac12,weigher_tank_change,changeover,weigher,tank,tank change,5,Generated production event
EV_19efbc4e,HP_2b26ac12,intermediate_changeover,changeover,line,format,changeover,3,Generated production event
EV_8cdda24c,HP_2b26ac12,film_retake,process,film_unit,film,film reposition,3,Generated production event
EV_c2de1deb,HP_2b26ac12,axis_collision,mechanical,robot_axis,axis,axis reset,1,Generated production event
EV_8da71a33,HP_43be5227,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,17,Generated production event
EV_6a051046,HP_43be5227,axis_collision,mechanical,robot_axis,axis,axis reset,5,Generated production event
EV_b98b0e97,HP_b9fdd2a7,door_safety_fault,electrical,safety_system,safety_door,reset safety,6,Generated production event
EV_5f197cfb,HP_b9fdd2a7,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,10,Generated production event
EV_09006ae6,HP_b9fdd2a7,meeting,planned,organization,meeting,meeting,5,Generated production event
EV_5cbb37ad,HP_6808946b,short_break,planned,human,break,break,10,Alternating daily break
EV_ad423bfe,HP_6808946b,cleaning,planned,line,cleaning,cleaning,4,Generated production event
EV_3cbb5b65,HP_6808946b,shift_handover,planned,organization,handover,handover,9,Generated production event
EV_3989bc6d,HP_6808946b,meeting,planned,organization,meeting,meeting,6,Generated production event
EV_ad7eae79,HP_f7c0fd8a,short_break,planned,human,break,break,10,Alternating daily break
EV_60e986c3,HP_f7c0fd8a,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,14,Generated production event
